doc_id,surface,tag,start_pos,end_pos,left_context,right_context
p2245_1,Bruti,PER,628,632,"[2245,1] La sola virtù che sia e costante ed attiva, è quella ch'è amata e professata per natura e per illusioni, non quella che lo è per sola filosofia, quando anche la filosofia porti alla virtù, il che non può fare se non mentre ell'è imperfetta. Del resto osservate i romani. La virtù fondata sulla filosofia non esistè in Roma fino a' tempi de' Gracchi. Virtuosi per filosofia non furono mai tanti in roma, quanti a' tempi de' Tiberi, Caligola, Neroni, Domiziani. Troverete nell'antica Roma dei Fabrizi (nemicissima della filosofia, come si sa dal fatto di Cinea) dei Curii ec. ma dei Catoni[(Cato Maior; Cato Minor)], dei ","i stoici non li troverete. ﻿ 2246 Or bene che giovò a Roma la diffusione l'introduzione della virtù filosofica, e per principii? La distruzione della virtù operativa ed efficace, e quindi della grandezza di Roma. (11. Dic. 1821.)."
p2656_1,Cic.,PER,78,81,"[2656,1] Quod quantae fuerit utilitati post videro * (onninamente per videbo) ",". de re publ. l. 2. c. 9. Rom. 1822. p. 142. v. ult. Luogo da aggiungersi a quelli che ho recati altrove pp. 1970-73 per dimostrare l'uso antico del futuro ottativo in vece del futuro indicativo; uso da cui sono nati tutti i futuri di tutti i verbi Italiani francesi e spagnuoli, distintiva de' quali futuri e caratteristica è sempre la r. (19. Dic. 1822.)"
p2656_1,Rom,LOC,107,109,"[2656,1] Quod quantae fuerit utilitati post videro * (onninamente per videbo) Cic. de re publ. l. 2. c. 9. ","m. 1822. p. 142. v. ult. Luogo da aggiungersi a quelli che ho recati altrove pp. 1970-73 per dimostrare l'uso antico del futuro ottativo in vece del futuro indicativo; uso da cui sono nati tutti i futuri di tutti i verbi Italiani francesi e spagnuoli, distintiva de' quali futuri e caratteristica è sempre la r. (19. Dic. 1822.)"
p4466_1,Forcell.,PER,152,159,"[4466,1] Primavera, cioè primum ver o vernum, pel semplice ver. Anche questo è d'antichissimo uso latino. Vedi il pensiero precedente [p. 4465,6], e il ",. in Ver. (24. Feb. 1829.).
p64_3,Algarotti,PER,28,36,"[64,3] A quel pensiero dell'","i che è nel t. 8. delle sue op. Cremona Manini 1778-1784. p. 96. si può aggiungere il καλοκἄγαθος dei greci ch'è la ﻿ 65 parola corrispondente dov'è notabile l'indole di quella gentilissima e amabilissima nazione che un uomo onesto e probo (quantunque non fosse bello, giacchè questo nome come il suo astratto καλοκᾳγαθία si usurpava per significare la sola {perfetta} probità {{e integrità}} in qualunque si trovasse) lo chiamava {buono e} bello; tanto facea conto della bellezza, che non volea scompagnar l'elogio e l'indicazione della virtù da quella della beltà e ciò costantemente e per proprietà di lingua in maniera che si dava questo titolo anche a chi fosse tutt'altro che bello. Popolo amante del bello e dilicato e sensibile, conoscitore di quanto possa l'esterno e quello che cade sotto i sensi per ornare l'interno, e quanto sia sublime l'idea della bellezza che non dovrebbe mai essere scompagnata dalla virtù. Parimente si può aggiungere la parola corrispondente latina frugi, che viene a dire, utile dimostrante la qualità dell'antico popolo romano dove un uomo tanto si stimava quanto giovava al comune, ed era obbligo e costume dei buoni il non vivere per se ma per la repubblica, onde per indicare un uomo di garbo, un uomo buono, si considerava la sua qualità relativa al ben pubblico, cioè in genere la sua utilità e quello che si poteva far di lui, onde lo chiamavano, frugi, uomo da profitto, da cavarne costrutto."
p64_3,Cremona,LOC,68,74,"[64,3] A quel pensiero dell'Algarotti che è nel t. 8. delle sue op. ","a Manini 1778-1784. p. 96. si può aggiungere il καλοκἄγαθος dei greci ch'è la ﻿ 65 parola corrispondente dov'è notabile l'indole di quella gentilissima e amabilissima nazione che un uomo onesto e probo (quantunque non fosse bello, giacchè questo nome come il suo astratto καλοκᾳγαθία si usurpava per significare la sola {perfetta} probità {{e integrità}} in qualunque si trovasse) lo chiamava {buono e} bello; tanto facea conto della bellezza, che non volea scompagnar l'elogio e l'indicazione della virtù da quella della beltà e ciò costantemente e per proprietà di lingua in maniera che si dava questo titolo anche a chi fosse tutt'altro che bello. Popolo amante del bello e dilicato e sensibile, conoscitore di quanto possa l'esterno e quello che cade sotto i sensi per ornare l'interno, e quanto sia sublime l'idea della bellezza che non dovrebbe mai essere scompagnata dalla virtù. Parimente si può aggiungere la parola corrispondente latina frugi, che viene a dire, utile dimostrante la qualità dell'antico popolo romano dove un uomo tanto si stimava quanto giovava al comune, ed era obbligo e costume dei buoni il non vivere per se ma per la repubblica, onde per indicare un uomo di garbo, un uomo buono, si considerava la sua qualità relativa al ben pubblico, cioè in genere la sua utilità e quello che si poteva far di lui, onde lo chiamavano, frugi, uomo da profitto, da cavarne costrutto."
p64_3,Manini,PER,76,81,"[64,3] A quel pensiero dell'Algarotti che è nel t. 8. delle sue op. Cremona ","i 1778-1784. p. 96. si può aggiungere il καλοκἄγαθος dei greci ch'è la ﻿ 65 parola corrispondente dov'è notabile l'indole di quella gentilissima e amabilissima nazione che un uomo onesto e probo (quantunque non fosse bello, giacchè questo nome come il suo astratto καλοκᾳγαθία si usurpava per significare la sola {perfetta} probità {{e integrità}} in qualunque si trovasse) lo chiamava {buono e} bello; tanto facea conto della bellezza, che non volea scompagnar l'elogio e l'indicazione della virtù da quella della beltà e ciò costantemente e per proprietà di lingua in maniera che si dava questo titolo anche a chi fosse tutt'altro che bello. Popolo amante del bello e dilicato e sensibile, conoscitore di quanto possa l'esterno e quello che cade sotto i sensi per ornare l'interno, e quanto sia sublime l'idea della bellezza che non dovrebbe mai essere scompagnata dalla virtù. Parimente si può aggiungere la parola corrispondente latina frugi, che viene a dire, utile dimostrante la qualità dell'antico popolo romano dove un uomo tanto si stimava quanto giovava al comune, ed era obbligo e costume dei buoni il non vivere per se ma per la repubblica, onde per indicare un uomo di garbo, un uomo buono, si considerava la sua qualità relativa al ben pubblico, cioè in genere la sua utilità e quello che si poteva far di lui, onde lo chiamavano, frugi, uomo da profitto, da cavarne costrutto."
p1140_1,Virgilio,PER,227,234,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di ","o (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Virgilio,PER,1057,1064,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale ","o voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Virgilio,PER,1224,1231,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che ","o voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Virgilio,PER,1509,1516,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E ","o vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Virgilio,PER,1937,1944,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di ","o. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Priamo,PER,308,313,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di ","o assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Enea,PER,265,268,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice ","a che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Tela,LOC,375,378,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde ","a manu miseri iactabant irrita Teucri. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p1140_1,Teucri,PER,409,414,"[1140,1] ﻿ 1140 Alla p. 1115. E perchè meglio si veda la differenza reale tra i frequentativi e i continuativi, ogni volta che questi verbi erano usati dagli scrittori, secondo il loro valor proprio, consideriamo quel passo di Virgilio (Aen. 2. 58. seq.) dove dice Enea che salì alla sommità della reggia di Priamo assediata da' Greci: Evado ad summi fastigia culminis: unde Tela manu miseri iactabant irrita ","i. * Per poco che s'abbia l'orecchio avvezzo al latino, facilmente si vede come impropria e debole in questo luogo sarebbe la parola iaciebant invece di iactabant. Ma quanto male vi starebbe anche iactitabant, cioè il frequentativo di iacere, si vedrà ponendo mente che detta parola avrebbe significato lanciare spesso, ed anche languidamente; laddove iactabant, continuativo, significa lanciavano assiduamente, e a distesa senza veruna intermissione. E così questo verbo riesce proprissimo, ed ottimamente quadra al bisogno. E l'azione qui viene ad essere continuativa, e non frequentativa, che è troppo poco ad una resistenza ostinata quale Virgilio voleva esprimere. Vedi dunque la differenza fra il continuativo e il frequentativo, e se iactare sia frequentativo come dicono i gramatici. Nè mi si dica che Virgilio voleva esprimere una resistenza debole e inutile, e però volle usare una parola che esprimesse certo languore di azione. Debole e inutile, ﻿ 1141 rispetto alle forze superiori de' greci, non già debole rispetto alle forze degli assediati, anzi tanta quanta più si poteva. {+E Virgilio vuol descrivere una resistenza quanto più vana, tanto più disperata.} E così quel miseri {e quell'irrita} che esprimono l'inutilità della resistenza fanno un bello e vivo contrapposto collo iactabant che esprime lo sforzo, l'infaticabilità, l'affanno, l'ostinazione, {la ferocia, la fermezza, la} pienezza della resistenza, e rende questo luogo sommamente espressivo in virtù della proprietà delle parole, al solito di Virgilio. La qual bellezza, e la piena forza {e il vero senso} di questo verbo nel detto luogo e in altri simili, come ancora di altri tali verbi in tali usi, e le bellezze d'altri siffatti luoghi, non credo che sieno state mai sentite da nessun moderno, per non essersi mai posto mente alla {vera} proprietà, {alla propria forza, natura, indole} di questo genere di verbi che chiamo continuativi. Servio spiega, Iactabant: Spargebant, quasi nihil profutura * , senso che non ha che far niente con quello che abbiamo osservato, e che deriva dal credere iactare un verbo tra frequentativo e diminutivo, come iactitare o presso a poco; e che tuttavia credo essere il senso nel quale questo e mille altri luoghi simili ed analoghi sono stati e sono intesi da tutti. (6. Giugno 1821.). {{V. p. 2343.}}"
p4121_6,Goguet,PER,54,59,"[4121,6] Della pretesa αὐτοχθονία degli Ateniesi vedi ",t Origine ec. ed. di Lucca 1761. p. 52. not. a. tom. 1. (7. Novembre. Domenica. 1824.).
p4121_6,Ateniesi,LOC,40,47,"[4121,6] Della pretesa αὐτοχθονία degli ",i vedi Goguet Origine ec. ed. di Lucca 1761. p. 52. not. a. tom. 1. (7. Novembre. Domenica. 1824.).
p4121_6,Lucca,LOC,80,84,"[4121,6] Della pretesa αὐτοχθονία degli Ateniesi vedi Goguet Origine ec. ed. di ",a 1761. p. 52. not. a. tom. 1. (7. Novembre. Domenica. 1824.).
p4121_6,Domenica,PER,129,136,"[4121,6] Della pretesa αὐτοχθονία degli Ateniesi vedi Goguet Origine ec. ed. di Lucca 1761. p. 52. not. a. tom. 1. (7. Novembre. ",a. 1824.).
