doc_id,surface,tag,start_pos,end_pos,left_context,right_context
p2354_1,mortem,PER,381,387,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula ",". * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,Virgilio,PER,641,649,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in "," un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,Senofonte,PER,775,784,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. ",", Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,Memorab.,PER,786,794,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, ", l. 2. c. 2. p. 14.} (22. Gen. 1822.).
p2354_1,l.,PER,72,74,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice crimina"," delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,78,80,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale del"," anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,135,137,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda del"," loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,291,293,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata ag"," Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,298,300,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei "," soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,331,333,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per "," suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,342,344,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi fal",") Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,378,380,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacu"," mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,395,397,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Paro"," notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,455,457,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i genti"," avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,494,496,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione del"," possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,524,526,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità del"," penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,542,544,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e de","'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,601,603,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar g"," Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,615,617,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino al"," morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,691,693,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Del"," possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,733,735,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dag"," Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,754,756,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono del"," proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,l.,PER,795,797,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. ", 2. c. 2. p. 14.} (22. Gen. 1822.).
p2354_1,c.,PER,36,38,"[2354,1] Virg. En. 6. v. 567.-69. di"," che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,c.,PER,62,64,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudi"," criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. c. 2. p. 14.} (22. Gen. 1822.)."
p2354_1,c.,PER,801,803,"[2354,1] Virg. En. 6. v. 567.-69. dice che Radamanto, il giudice criminale delle anime, condanna coloro che non hanno fatto ammenda delle loro colpe. Castigatque auditque dolos; subigitque fateri Quae quis apud superos, furto laetatus inani, * (cioè vanamente rallegrandosi di aver negata agli Dei la soddisfazione dovuta loro per li suoi falli) Distulit in seram commissa piacula mortem. * Parole notabilissime perchè danno a conoscere come anche i gentili avessero chiara idea ed opinione della possibilità e necessità della penitenza, e dell'empietà e stoltezza di chi indugia a pentirsi e placar gli Dei sino alla morte. E notate qui in Virgilio un[un'] espressione quasi Cristiana. {Della possibilità e necessità d'impetrare dagli Dei il perdono delle proprie colpe, v. Senofonte, Memorab. l. 2. ", 2. p. 14.} (22. Gen. 1822.).
p4122_12,Bocc,PER,79,83,"[4122,12] Gli occhi infra 'l mare sospinse * (stando sul lido), cioè nel mare. ",". Novella di Mad. Beritola e dei cavriuoli. 30. nov. scelte, Ven. 1770. p. 68."
p4122_12,Mad. Beritola,PER,96,109,"[4122,12] Gli occhi infra 'l mare sospinse * (stando sul lido), cioè nel mare. Bocc. Novella di "," e dei cavriuoli. 30. nov. scelte, Ven. 1770. p. 68."
p2982_1,Omero,PER,45,50,"[2982,1] Par che l'immaginazione al tempo di "," fosse come quei campi fertilissimi per natura, ma non mai lavorati, i quali, sottoposti che sono all'industria umana, rendono ne' primi anni due e tre volte più, e producono messi molto più rigogliose e vivide che non fanno negli anni susseguenti malgrado di qualsivoglia studio, diligenza ed efficacia di coltura. O come quei cavalli indomiti, lungamente ritenuti nelle stalle, che abbandonati al corso, si trovano molto più freschi e gagliardi de' cavalli esercitati e addestrati, dopo aver fatto un doppio spazio. Tanto che, considerando la freschezza dello stile, delle immagini, della invenzione di Omero nella fine della Iliade, par ch'ei non lasci di poetare ﻿ 2983 e non chiuda il poema, se non perch'ei vuol così, e per esser giunto alla meta ch'ei s'era prefisso, {+o perchè ogni opera umana dee pure aver qualche fine,} ma che fuori di questo caso, egli avrebbe ancora e spirito e lena per seguire, senza pur posarsi, a correre ancora non interrottamente altrettanto e maggiore, anzi non determinabile spazio. E che l'opera sua riceva il suo termine, ma la ricchezza e copia della sua immaginativa non sia di gran lunga esaurita, anzi sia poco meno che intatta; e che il suo corso finisca, ma non il suo impeto."
p2982_1,Omero,PER,655,660,"[2982,1] Par che l'immaginazione al tempo di Omero fosse come quei campi fertilissimi per natura, ma non mai lavorati, i quali, sottoposti che sono all'industria umana, rendono ne' primi anni due e tre volte più, e producono messi molto più rigogliose e vivide che non fanno negli anni susseguenti malgrado di qualsivoglia studio, diligenza ed efficacia di coltura. O come quei cavalli indomiti, lungamente ritenuti nelle stalle, che abbandonati al corso, si trovano molto più freschi e gagliardi de' cavalli esercitati e addestrati, dopo aver fatto un doppio spazio. Tanto che, considerando la freschezza dello stile, delle immagini, della invenzione di "," nella fine della Iliade, par ch'ei non lasci di poetare ﻿ 2983 e non chiuda il poema, se non perch'ei vuol così, e per esser giunto alla meta ch'ei s'era prefisso, {+o perchè ogni opera umana dee pure aver qualche fine,} ma che fuori di questo caso, egli avrebbe ancora e spirito e lena per seguire, senza pur posarsi, a correre ancora non interrottamente altrettanto e maggiore, anzi non determinabile spazio. E che l'opera sua riceva il suo termine, ma la ricchezza e copia della sua immaginativa non sia di gran lunga esaurita, anzi sia poco meno che intatta; e che il suo corso finisca, ma non il suo impeto."
p4092_1,Buffon,PER,378,384,"[4092,1] ﻿ 4092 Alla p. 4064. Da questo ragionamento segue che la maggior parte degli altri animali (poichè la vita naturale dell'uomo è delle più lunghe, e il suo sviluppo corporale è de' più tardi) sono anche per questa parte naturalmente più felici di noi, tanto più quanto il loro sviluppo è più rapido, al che corrisponde in ragion diretta la brevità della vita, perchè il "," osserva ch'ella è tanto più breve quanto più rapida è la vegetazione dell'animale (s'intende del genere, e spesso anche degl'individui rispetto al genere) l'accrescimento del suo corpo e facoltà, le sue funzioni animali per conseguenza, e il giungere allo stato di perfezione e maturità; {e viceversa.} {Similmente discorrasi delle donne, in proporzione ec.} Questo si osserva per lo meno in quasi tutti i generi {+anche vegetali.} (Buffon, nel capitolo, se non erro, della Vecchiezza). Ond'è che p. e. i cavalli e poi di mano in mano gli altri di sviluppo più rapido, sino a quegl'insetti che non vivono più d'un giorno, (v. il mio Dial. d'un Fisico e di un Metafisico) sieno tutti di mano in mano più e più disposti naturalmente alla felicità che non è l'uomo, non ostante che la brevità della vita loro sia nella stessa proporzione; la qual brevità o lunghezza non aggiunge e non toglie nè cangia un apice nella felicità d'alcun genere di animali (nè anche negl'individui), come ho dimostrato nel Dial. succitato e nel pensiero a cui questo si riferisce. (21. Maggio. 1824.)."
p4092_1,Buffon,PER,818,824,"[4092,1] ﻿ 4092 Alla p. 4064. Da questo ragionamento segue che la maggior parte degli altri animali (poichè la vita naturale dell'uomo è delle più lunghe, e il suo sviluppo corporale è de' più tardi) sono anche per questa parte naturalmente più felici di noi, tanto più quanto il loro sviluppo è più rapido, al che corrisponde in ragion diretta la brevità della vita, perchè il Buffon osserva ch'ella è tanto più breve quanto più rapida è la vegetazione dell'animale (s'intende del genere, e spesso anche degl'individui rispetto al genere) l'accrescimento del suo corpo e facoltà, le sue funzioni animali per conseguenza, e il giungere allo stato di perfezione e maturità; {e viceversa.} {Similmente discorrasi delle donne, in proporzione ec.} Questo si osserva per lo meno in quasi tutti i generi {+anche vegetali.} (",", nel capitolo, se non erro, della Vecchiezza). Ond'è che p. e. i cavalli e poi di mano in mano gli altri di sviluppo più rapido, sino a quegl'insetti che non vivono più d'un giorno, (v. il mio Dial. d'un Fisico e di un Metafisico) sieno tutti di mano in mano più e più disposti naturalmente alla felicità che non è l'uomo, non ostante che la brevità della vita loro sia nella stessa proporzione; la qual brevità o lunghezza non aggiunge e non toglie nè cangia un apice nella felicità d'alcun genere di animali (nè anche negl'individui), come ho dimostrato nel Dial. succitato e nel pensiero a cui questo si riferisce. (21. Maggio. 1824.)."
p2349_1,Forcell,PER,289,296,"[2349,1] Alla p. 1108. Nelle aggiunte appartenenti a questa teoria de' continuativi mi pare di aver già parlato de' verbi cursare da cursus di currere (v. infatti la p. 1114.), e forse anche di occursare, {concursare,} e altri tali composti. De' quali tutti bisogna, occorrendo, vedere il ",". Intanto ecco un'[un] esempio diVirgilio dove il verbo recursare è preciso continuativo significante consuetudine (non già frequenza). Parla di Venere. En. 1. 662. Urit atrox Iuno, et sub noctem cura recursat. * Cioè recurrere solet. E notate che Virgilio poteva egualmente dire recurrit, e non senza ragione {e proprietà di lingua} ha preferito recursat. Questo esempio si può anche riferire alla p. 1148. segg. (13. Gen. 1822.)."
p2349_1,Virgilio,PER,329,337,"[2349,1] Alla p. 1108. Nelle aggiunte appartenenti a questa teoria de' continuativi mi pare di aver già parlato de' verbi cursare da cursus di currere (v. infatti la p. 1114.), e forse anche di occursare, {concursare,} e altri tali composti. De' quali tutti bisogna, occorrendo, vedere il Forcell. Intanto ecco un'[un] esempio di"," dove il verbo recursare è preciso continuativo significante consuetudine (non già frequenza). Parla di Venere. En. 1. 662. Urit atrox Iuno, et sub noctem cura recursat. * Cioè recurrere solet. E notate che Virgilio poteva egualmente dire recurrit, e non senza ragione {e proprietà di lingua} ha preferito recursat. Questo esempio si può anche riferire alla p. 1148. segg. (13. Gen. 1822.)."
p2349_1,Virgilio,PER,544,552,"[2349,1] Alla p. 1108. Nelle aggiunte appartenenti a questa teoria de' continuativi mi pare di aver già parlato de' verbi cursare da cursus di currere (v. infatti la p. 1114.), e forse anche di occursare, {concursare,} e altri tali composti. De' quali tutti bisogna, occorrendo, vedere il Forcell. Intanto ecco un'[un] esempio diVirgilio dove il verbo recursare è preciso continuativo significante consuetudine (non già frequenza). Parla di Venere. En. 1. 662. Urit atrox Iuno, et sub noctem cura recursat. * Cioè recurrere solet. E notate che "," poteva egualmente dire recurrit, e non senza ragione {e proprietà di lingua} ha preferito recursat. Questo esempio si può anche riferire alla p. 1148. segg. (13. Gen. 1822.)."
